1,ARARANGUA,SC,DIE S10,NAC,"5,098",METRO
224,CANOAS,RS,DIE S10,OUTR,"5,399",METRO
225,CANOAS,RS,DIE S10,OUTR,"5,499",METRO
226,CANOAS,RS,DIE S10,OUTR,"5,499",METRO
227, CAXIAS DO SUL,RS,DIE S10,OUTR,"5,199",METRO
228, CAXIAS DO SUL,RS,DIE S10,OUTR,"5,299",METRO
229, CAXIAS DO SUL,RS,DIE S10,NAC,"5,299",METRO
230, CAXIAS DO SUL,RS,DIE S10,OUTR,"5,299",METRO
231, CAXIAS DO SUL,RS,DIE S10,OUTR,"5,300",METRO
232, CAXIAS DO SUL,RS,DIE S10,NAC,"5,329",METRO
233, CAXIAS DO SUL,RS,DIE S10,NAC,"5,349",METRO
234, CAXIAS DO SUL,RS,DIE S10,NAC,"5,389",METRO
235, CAXIAS DO SUL,RS,DIE S10,NAC,"5,398",METRO
236, CAXIAS DO SUL,RS,DIE S10,OUTR,"5,499",METRO
237, CAXIAS DO SUL,RS,DIE S10,OUTR,"5,599",METRO
238, CAXIAS DO SUL,RS,DIE S10,OUTR,"5,599",METRO
239, CAXIAS DO SUL,RS,DIE S10,OUTR,"5,599",METRO
240, CAXIAS DO SUL,RS,DIE S10,OUTR,"5,599",METRO
241, CAXIAS DO SUL,RS,DIE S10,OUTR,"5,599",METRO
242,CRUZ ALTA,RS,DIE S10,OUTR,"5,350",INT
243,CRUZ ALTA,RS,DIE S10,OUTR,"5,350",INT
244,CRUZ ALTA,RS,DIE S10,OUTR,"5,350",INT
245,CRUZ ALTA,RS,DIE S10,NAC,"5,390",INT
246,CRUZ ALTA,RS,DIE S10,NAC,"5,490",INT
247,CRUZ ALTA,RS,DIE S10,NAC,"5,490",INT
248,CRUZ ALTA,RS,DIE S10,OUTR,"5,670",INT
249,ESTEIO,RS,DIE S10,OUTR,"5,269",METRO
250,ESTEIO,RS,DIE S10,NAC,"5,399",METRO
251,ESTEIO,RS,DIE S10,OUTR,"5,399",METRO
252,ESTEIO,RS,DIE S10,OUTR,"5,499",METRO
253,ESTEIO,RS,DIE S10,OUTR,"5,499",METRO
254,ESTEIO,RS,DIE S10,OUTR,"5,599",METRO
255,GRAVATAI,RS,DIE S10,OUTR,"4,999",METRO
256,GRAVATAI,RS,DIE S10,OUTR,"5,099",METRO
257,GRAVATAI,RS,DIE S10,OUTR,"5,169",METRO
258,GRAVATAI,RS,DIE S10,OUTR,"5,169",METRO
259,GRAVATAI,RS,DIE S10,NAC,"5,169",METRO
260,GRAVATAI,RS,DIE S10,NAC,"5,199",METRO
261,GRAVATAI,RS,DIE S10,OUTR,"5,199",METRO
262,GRAVATAI,RS,DIE S10,OUTR,"5,199",METRO
263,GRAVATAI,RS,DIE S10,NAC,"5,199",METRO
264,GRAVATAI,RS,DIE S10,NAC,"5,399",METRO
265,GUAIBA,RS,DIE S10,NAC,"5,149",METRO
266,GUAIBA,RS,DIE S10,NAC,"5,250",METRO
267,GUAIBA,RS,DIE S10,OUTR,"5,269",METRO
268,GUAIBA,RS,DIE S10,NAC,"5,270",METRO
269,GUAIBA,RS,DIE S10,NAC,"5,279",METRO
270,GUAIBA,RS,DIE S10,NAC,"5,279",METRO
271,GUAIBA,RS,DIE S10,NAC,"5,279",METRO
272,GUAIBA,RS,DIE S10,OUTR,"5,799",METRO
273,IJUI,RS,DIE S10,OUTR,"5,159",INT
274,IJUI,RS,DIE S10,OUTR,"5,219",INT
275,IJUI,RS,DIE S10,OUTR,"5,249",INT
276,IJUI,RS,DIE S10,NAC,"5,288",INT
277,IJUI,RS,DIE S10,NAC,"5,299",INT
278,IJUI,RS,DIE S10,OUTR,"5,299",INT
279,IJUI,RS,DIE S10,OUTR,"5,299",INT
280,IJUI,RS,DIE S10,OUTR,"5,349",INT
281,LAJEADO,RS,DIE S10,OUTR,"5,099",INT
282,LAJEADO,RS,DIE S10,OUTR,"5,169",INT
283,LAJEADO,RS,DIE S10,OUTR,"5,189",INT
284,LAJEADO,RS,DIE S10,OUTR,"5,249",INT
285,LAJEADO,RS,DIE S10,OUTR,"5,499",INT
286,LAJEADO,RS,DIE S10,OUTR,"5,766",INT
287,NOVO HAMBURGO,RS,DIE S10,OUTR,"5,089",METRO
288,NOVO HAMBURGO,RS,DIE S10,OUTR,"5,099",METRO
289,NOVO HAMBURGO,RS,DIE S10,OUTR,"5,099",METRO
290,NOVO HAMBURGO,RS,DIE S10,NAC,"5,099",METRO
291,NOVO HAMBURGO,RS,DIE S10,OUTR,"5,099",METRO
292,NOVO HAMBURGO,RS,DIE S10,OUTR,"5,159",METRO
293,NOVO HAMBURGO,RS,DIE S10,NAC,"5,159",METRO
294,NOVO HAMBURGO,RS,DIE S10,NAC,"5,159",METRO
295,NOVO HAMBURGO,RS,DIE S10,NAC,"5,189",METRO
296,NOVO HAMBURGO,RS,DIE S10,OUTR,"5,199",METRO
297,NOVO HAMBURGO,RS,DIE S10,OUTR,"5,199",METRO
298,NOVO HAMBURGO,RS,DIE S10,NAC,"5,199",METRO
299,NOVO HAMBURGO,RS,DIE S10,OUTR,"5,449",METRO
300,OSORIO,RS,DIE S10,NAC,"5,049",INT
301,OSORIO,RS,DIE S10,NAC,"5,099",INT
302,OSORIO,RS,DIE S10,OUTR,"5,159",INT
303,OSORIO,RS,DIE S10,OUTR,"5,199",INT
304,OSORIO,RS,DIE S10,OUTR,"5,259",INT
305,OSORIO,RS,DIE S10,OUTR,"5,359",INT
306,PASSO FUNDO,RS,DIE S10,NAC,"5,399",INT
307,PASSO FUNDO,RS,DIE S10,OUTR,"5,399",INT
308,PASSO FUNDO,RS,DIE S10,OUTR,"5,399",INT
309,PASSO FUNDO,RS,DIE S10,OUTR,"5,399",INT
310,PASSO FUNDO,RS,DIE S10,OUTR,"5,399",INT
311,PASSO FUNDO,RS,DIE S10,OUTR,"5,399",INT
312,PASSO FUNDO,RS,DIE S10,NAC,"5,399",INT
313,PASSO FUNDO,RS,DIE S10,OUTR,"5,419",INT
314,PASSO FUNDO,RS,DIE S10,OUTR,"5,449",INT
315,PASSO FUNDO,RS,DIE S10,OUTR,"5,499",INT
316,PASSO FUNDO,RS,DIE S10,NAC,"5,549",INT
317,PELOTAS,RS,DIE S10,OUTR,"5,398",INT
318,PELOTAS,RS,DIE S10,OUTR,"5,448",INT
319,PELOTAS,RS,DIE S10,NAC,"5,489",INT
320,PELOTAS,RS,DIE S10,OUTR,"5,499",INT
321,PELOTAS,RS,DIE S10,OUTR,"5,499",INT
322,PELOTAS,RS,DIE S10,OUTR,"5,549",INT
323,PELOTAS,RS,DIE S10,OUTR,"5,549",INT
324,PELOTAS,RS,DIE S10,OUTR,"5,559",INT
325,PELOTAS,RS,DIE S10,OUTR,"5,559",INT
326,PELOTAS,RS,DIE S10,OUTR,"5,559",INT
327,PELOTAS,RS,DIE S10,NAC,"5,699",INT
328,PELOTAS,RS,DIE S10,NAC,"5,719",INT
329, PORTO ALEGRE,RS,DIE S10,NAC,"4,999",METRO
330, PORTO ALEGRE,RS,DIE S10,OUTR,"5,069",METRO
331, PORTO ALEGRE,RS,DIE S10,OUTR,"5,149",METRO
332, PORTO ALEGRE,RS,DIE S10,OUTR,"5,183",METRO
333, PORTO ALEGRE,RS,DIE S10,OUTR,"5,197",METRO
334, PORTO ALEGRE,RS,DIE S10,NAC,"5,198",METRO
335, PORTO ALEGRE,RS,DIE S10,OUTR,"5,198",METRO
336, PORTO ALEGRE,RS,DIE S10,NAC,"5,199",METRO
337, PORTO ALEGRE,RS,DIE S10,OUTR,"5,199",METRO
338, PORTO ALEGRE,RS,DIE S10,OUTR,"5,199",METRO
339, PORTO ALEGRE,RS,DIE S10,OUTR,"5,199",METRO
340, PORTO ALEGRE,RS,DIE S10,NAC,"5,199",METRO
341, PORTO ALEGRE,RS,DIE S10,OUTR,"5,199",METRO
342, PORTO ALEGRE,RS,DIE S10,OUTR,"5,199",METRO
343, PORTO ALEGRE,RS,DIE S10,NAC,"5,199",METRO
344, PORTO ALEGRE,RS,DIE S10,NAC,"5,249",METRO
345, PORTO ALEGRE,RS,DIE S10,OUTR,"5,249",METRO
346, PORTO ALEGRE,RS,DIE S10,OUTR,"5,299",METRO
347, PORTO ALEGRE,RS,DIE S10,OUTR,"5,349",METRO
348, PORTO ALEGRE,RS,DIE S10,NAC,"5,469",METRO
349, PORTO ALEGRE,RS,DIE S10,NAC,"5,499",METRO
350, PORTO ALEGRE,RS,DIE S10,OUTR,"5,590",METRO
351, PORTO ALEGRE,RS,DIE S10,OUTR,"5,699",METRO
352, PORTO ALEGRE,RS,DIE S10,OUTR,"5,699",METRO
353,SANTA CRUZ DO SUL,RS,DIE S10,OUTR,"5,499",INT
354,SANTA MARIA,RS,DIE S10,NAC,"4,999",INT
355,SANTA MARIA,RS,DIE S10,OUTR,"5,420",INT
356,SANTA MARIA,RS,DIE S10,OUTR,"5,439",INT
357,SANTA MARIA,RS,DIE S10,OUTR,"5,449",INT
358,SANTA MARIA,RS,DIE S10,OUTR,"5,478",INT
359,SANTA MARIA,RS,DIE S10,OUTR,"5,499",INT
360,SANTA MARIA,RS,DIE S10,NAC,"5,559",INT
361,SANTA MARIA,RS,DIE S10,NAC,"6,559",INT
362,SANTA ROSA,RS,DIE S10,OUTR,"5,310",INT
363,SANTA ROSA,RS,DIE S10,NAC,"5,340",INT
364,SANTA ROSA,RS,DIE S10,NAC,"5,368",INT
365,SANTA ROSA,RS,DIE S10,OUTR,"5,399",INT
366,SANTA ROSA,RS,DIE S10,OUTR,"5,490",INT
367,SANTA ROSA,RS,DIE S10,OUTR,"5,510",INT
368,SANTA ROSA,RS,DIE S10,NAC,"5,658",INT
369,SANTANA DO LIVRAMENTO,RS,DIE S10,OUTR,"5,390",INT
370,SANTANA DO LIVRAMENTO,RS,DIE S10,OUTR,"5,515",INT
371,SANTANA DO LIVRAMENTO,RS,DIE S10,OUTR,"5,559",INT
372,SANTANA DO LIVRAMENTO,RS,DIE S10,OUTR,"5,570",INT
373,SANTANA DO LIVRAMENTO,RS,DIE S10,NAC,"5,599",INT
374,SANTANA DO LIVRAMENTO,RS,DIE S10,NAC,"5,629",INT
375,SANTANA DO LIVRAMENTO,RS,DIE S10,OUTR,"5,629",INT
376,SANTANA DO LIVRAMENTO,RS,DIE S10,OUTR,"5,659",INT
377,SANTO ANGELO,RS,DIE S10,OUTR,"5,320",INT
378,SANTO ANGELO,RS,DIE S10,OUTR,"5,449",INT
379,SANTO ANGELO,RS,DIE S10,OUTR,"5,450",INT
380,SANTO ANGELO,RS,DIE S10,NAC,"5,480",INT
381,SANTO ANGELO,RS,DIE S10,OUTR,"5,498",INT
382,SANTO ANGELO,RS,DIE S10,OUTR,"5,499",INT
383,SANTO ANGELO,RS,DIE S10,OUTR,"5,499",INT
384,SAO GABRIEL,RS,DIE S10,OUTR,"5,499",INT
385,SAO GABRIEL,RS,DIE S10,NAC,"5,499",INT
386,SAO GABRIEL,RS,DIE S10,OUTR,"5,499",INT
387,SAO GABRIEL,RS,DIE S10,OUTR,"5,499",INT
388,SAO GABRIEL,RS,DIE S10,OUTR,"5,499",INT
389,SAO GABRIEL,RS,DIE S10,OUTR,"5,600",INT
390,SAO GABRIEL,RS,DIE S10,OUTR,"5,745",INT
391,SAO LEOPOLDO,RS,DIE S10,NAC,"5,089",METRO
392,SAO LEOPOLDO,RS,DIE S10,OUTR,"5,098",METRO
393,SAO LEOPOLDO,RS,DIE S10,OUTR,"5,159",METRO
394,SAO LEOPOLDO,RS,DIE S10,OUTR,"5,159",METRO
395,SAO LEOPOLDO,RS,DIE S10,OUTR,"5,195",METRO
396,SAO LEOPOLDO,RS,DIE S10,OUTR,"5,199",METRO
397,SAO LEOPOLDO,RS,DIE S10,OUTR,"5,199",METRO
398,SAO LEOPOLDO,RS,DIE S10,NAC,"5,299",METRO
399,SAO LEOPOLDO,RS,DIE S10,OUTR,"5,299",METRO
400,SAO LEOPOLDO,RS,DIE S10,OUTR,"5,299",METRO
401,SAO LEOPOLDO,RS,DIE S10,OUTR,"5,499",METRO
402, SAO LUIZ GONZAGA,RS,DIE S10,OUTR,"5,329",INT
403, SAO LUIZ GONZAGA,RS,DIE S10,OUTR,"5,349",INT
404, SAO LUIZ GONZAGA,RS,DIE S10,NAC,"5,379",INT
405,SAPIRANGA,RS,DIE S10,OUTR,"5,129",METRO
406,SAPIRANGA,RS,DIE S10,NAC,"5,129",METRO
407,SAPIRANGA,RS,DIE S10,OUTR,"5,169",METRO
408,SAPIRANGA,RS,DIE S10,OUTR,"5,199",METRO
409,SAPIRANGA,RS,DIE S10,OUTR,"5,269",METRO
410,SAPIRANGA,RS,DIE S10,OUTR,"5,329",METRO
411,SAPIRANGA,RS,DIE S10,OUTR,"5,349",METRO
412,SAPUCAIA DO SUL,RS,DIE S10,NAC,"5,099",METRO
413,SAPUCAIA DO SUL,RS,DIE S10,OUTR,"5,299",METRO
414,SAPUCAIA DO SUL,RS,DIE S10,OUTR,"5,299",METRO
415,SAPUCAIA DO SUL,RS,DIE S10,OUTR,"5,299",METRO
416,SAPUCAIA DO SUL,RS,DIE S10,OUTR,"5,299",METRO
417,SAPUCAIA DO SUL,RS,DIE S10,NAC,"5,349",METRO
418,SAPUCAIA DO SUL,RS,DIE S10,NAC,"5,349",METRO
419,TORRES,RS,DIE S10,OUTR,"5,199",INT
420,TORRES,RS,DIE S10,NAC,"5,299",INT
421,TORRES,RS,DIE S10,OUTR,"5,390",INT
422,TORRES,RS,DIE S10,OUTR,"5,399",INT
423,TORRES,RS,DIE S10,OUTR,"5,449",INT
424,URUGUAIANA,RS,DIE S10,NAC,"5,290",INT
425,URUGUAIANA,RS,DIE S10,OUTR,"5,309",INT
426,URUGUAIANA,RS,DIE S10,NAC,"5,395",INT
427,URUGUAIANA,RS,DIE S10,OUTR,"5,410",INT
428,URUGUAIANA,RS,DIE S10,OUTR,"5,420",INT
429,URUGUAIANA,RS,DIE S10,OUTR,"5,599",INT
430,VACARIA,RS,DIE S10,OUTR,"5,399",INT
431,VACARIA,RS,DIE S10,OUTR,"5,399",INT
432,VACARIA,RS,DIE S10,OUTR,"5,399",INT
433,VACARIA,RS,DIE S10,NAC,"5,492",INT
434,VACARIA,RS,DIE S10,OUTR,"5,610",INT
435,VACARIA,RS,DIE S10,OUTR,"5,620",INT
436,VACARIA,RS,DIE S10,OUTR,"5,660",INT
437,VACARIA,RS,DIE S10,OUTR,"5,699",INT
438,VIAMAO,RS,DIE S10,OUTR,"5,198",METRO
439,VIAMAO,RS,DIE S10,NAC,"5,199",METRO
440,VIAMAO,RS,DIE S10,OUTR,"5,249",METRO
441,VIAMAO,RS,DIE S10,OUTR,"5,299",METRO
442,VIAMAO,RS,DIE S10,OUTR,"5,347",METRO